meter_reading,square_feet,air_temperature,dew_temperature,month,day,primary_use_Education,primary_use_Entertainment/public assembly,primary_use_Food sales and service,primary_use_Healthcare,primary_use_Lodging/residential,primary_use_Manufacturing/industrial,primary_use_Office,primary_use_Other,primary_use_Parking,primary_use_Public services,primary_use_Religious worship,primary_use_Retail,primary_use_Technology/science,primary_use_Utility,site_id_2,site_id_6,site_id_7,site_id_9,site_id_10,site_id_11,site_id_13,site_id_14,site_id_15
174.45645680816006,137065,-0.6938878093609953,-0.3794517647881545,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-234.19582043020557,282946,-0.6938878093609953,-0.3794517647881545,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-402.79940648867245,96124,-0.6938878093609953,-0.3794517647881545,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
385.1638892450659,122592,-0.6938878093609953,-0.3794517647881545,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-368.0599121319773,204349,-0.6938878093609953,-0.3794517647881545,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.956239406786517,11935,-0.6938878093609953,-0.3794517647881545,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-12.644994227785936,272278,-0.6938878093609953,-0.3794517647881545,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-104.60522440609098,216526,-0.6938878093609953,-0.3794517647881545,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-39.842343901920465,74180,-0.6938878093609953,-0.3794517647881545,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,49108,-0.6938878093609953,-0.3794517647881545,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
240.23176510375978,140092,-0.6938878093609953,-0.3794517647881545,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
416.482660140328,33739,-0.6938878093609953,-0.3794517647881545,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,25139,-0.6938878093609953,-0.3794517647881545,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78.28116638568676,179167,-0.6938878093609953,-0.3794517647881545,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-34.432588138290136,9309,-0.6938878093609953,-0.3794517647881545,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,144086,-0.6938878093609953,-0.3794517647881545,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-9.37890779176122,101262,-0.6938878093609953,-0.3794517647881545,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
-30.66350608846997,45017,-0.6938878093609953,-0.3794517647881545,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-52.88031849650638,106440,-0.6938878093609953,-0.3794517647881545,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,111304,-0.6938878093609953,-0.3794517647881545,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-15.551817449722401,95717,-0.6938878093609953,-0.3794517647881545,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,88486,-0.6938878093609953,-0.3794517647881545,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
208.8276872470381,202435,-0.6938878093609953,-0.3794517647881545,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-201.78340230931295,64560,-0.6938878093609953,-0.3794517647881545,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-95.4233863876308,24643,-0.6938878093609953,-0.3794517647881545,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-115.4284333466214,179449,-0.6938878093609953,-0.3794517647881545,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
97.66051529493868,131710,-0.6938878093609953,-0.3794517647881545,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.2702436058867579,4314,-0.6938878093609953,-0.3794517647881545,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-51.91903387570054,65907,-0.6938878093609953,-0.3794517647881545,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71.54643803017889,254766,-0.6938878093609953,-0.3794517647881545,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-34.6178574060094,49078,-0.6938878093609953,-0.3794517647881545,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.5040082167522844,16744,-0.6938878093609953,-0.3794517647881545,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
712.8286493319608,75650,-0.6938878093609953,-0.3794517647881545,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.035178195147563186,71224,-0.6938878093609953,-0.3794517647881545,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,77469,-0.6938878093609953,-0.3794517647881545,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
246.64641201581392,126985,-0.6938878093609953,-0.3794517647881545,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
147.35091412840208,87673,-0.6938878093609953,-0.3794517647881545,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,83660,-0.6938878093609953,-0.3794517647881545,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-15.052870131713226,118966,-0.6938878093609953,-0.3794517647881545,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-13.451093107773703,72193,-0.6938878093609953,-0.3794517647881545,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-30.236530742128327,77844,-0.6938878093609953,-0.3794517647881545,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0009944510317307883,71421,-0.6938878093609953,-0.3794517647881545,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.6952301560890306,140345,-0.6938878093609953,-0.3794517647881545,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-11.525298420391396,12761,-0.6938878093609953,-0.3794517647881545,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.4848398484162067,49384,-0.6938878093609953,-0.3794517647881545,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-84.49937870628926,28862,-0.6938878093609953,-0.3794517647881545,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.5338678375096665,28750,-0.6938878093609953,-0.3794517647881545,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-76.78516631489057,230259,-0.6938878093609953,-0.3794517647881545,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
645.5212796106492,21958,-0.6938878093609953,-0.3794517647881545,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
-15.179776024745323,32841,-0.6938878093609953,-0.3794517647881545,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.6123415613484889,33713,-0.6938878093609953,-0.3794517647881545,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-75.00841338212888,51732,-0.6938878093609953,-0.3794517647881545,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,30531,-3.0017489176028986,0.07982315720448616,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,39558,-3.0017489176028986,0.07982315720448616,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,58562,-3.0017489176028986,0.07982315720448616,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,82911,-3.0017489176028986,0.07982315720448616,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,93500,-3.0017489176028986,0.07982315720448616,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,105791,-3.0017489176028986,0.07982315720448616,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-4.823597481141474,120836,-3.0017489176028986,0.07982315720448616,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,278795,-3.0017489176028986,0.07982315720448616,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-71.76593821917068,64583,-0.21221019921941864,0.8962495569579397,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
230.35163647619507,86111,-0.21221019921941864,0.8962495569579397,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-299.5473699955766,150695,-0.21221019921941864,0.8962495569579397,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1424.9662448049899,333681,-0.21221019921941864,0.8962495569579397,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,150695,-0.21221019921941864,0.8962495569579397,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,731945,-0.21221019921941864,0.8962495569579397,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,387500,-0.21221019921941864,0.8962495569579397,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.340801627989354,226042,-0.21221019921941864,0.8962495569579397,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,764237,-0.21221019921941864,0.8962495569579397,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-35.152605335981946,409028,-0.21221019921941864,0.8962495569579397,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,527431,-0.21221019921941864,0.8962495569579397,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,64583,-0.21221019921941864,0.8962495569579397,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-136.2346832326997,484376,-0.21221019921941864,0.8962495569579397,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-241.63691318559202,290625,-0.21221019921941864,0.8962495569579397,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,182986,-0.21221019921941864,0.8962495569579397,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
278.77173954369357,181805,-26.354030659967595,0.7248360107409052,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40.35551009550523,177708,-26.354030659967595,0.7248360107409052,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30.776022635818407,41241,-26.354030659967595,0.7248360107409052,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.212214595996602,110235,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-27.711737529808172,157723,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
260.67626586543633,399331,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.827033444372468,40697,-26.354030659967595,0.7248360107409052,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,69799,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-15.018756284663825,69754,-26.354030659967595,0.7248360107409052,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-161.58346217661384,137522,-26.354030659967595,0.7248360107409052,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-158.64371073542037,126077,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
94.25091218105905,202937,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.4835780813289277,50846,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38.9154885001179,47191,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-66.31281601763568,101555,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-67.80331897940746,55087,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-34.36202864583704,245637,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-71.17013015695508,64749,-26.354030659967595,0.7248360107409052,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-158.7727184894249,225014,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,111623,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34.68163404777206,107730,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-904.5225179728271,275793,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-12.909048160124948,39648,-26.354030659967595,0.7248360107409052,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.268975294741482,39649,-26.354030659967595,0.7248360107409052,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51.769596418550066,44564,-26.354030659967595,0.7248360107409052,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5534508682049694,91254,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.458414633871526,60096,-26.354030659967595,0.7248360107409052,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.811506387912716,239638,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.162672242898158,52559,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
86.96159170560966,503634,-26.354030659967595,0.7248360107409052,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-194.03612332853743,229973,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
73.59786663749614,205141,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-3.2747952378264724,51778,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-135.8515171327088,237702,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19.945253147088923,60621,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37.0459971196494,85623,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-31.390338224943566,262162,-26.354030659967595,0.7248360107409052,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.587827980595435,147205,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,24992,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
439.66669156363287,252268,-26.354030659967595,0.7248360107409052,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,54405,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.13930961293264982,26033,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
611.6349832181152,745671,-26.354030659967595,0.7248360107409052,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59.01351327216812,179115,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-6.825654778297029,199628,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-9.42519916060531,216050,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-229.24610766263095,233937,-26.354030659967595,0.7248360107409052,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-9.046108450595774,8525,-26.354030659967595,0.7248360107409052,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-127.19291079388158,170607,-26.354030659967595,0.7248360107409052,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30.822119766936613,16135,-26.354030659967595,0.7248360107409052,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-109.74332340661398,57334,-26.354030659967595,0.7248360107409052,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-191.45117145475274,332447,-26.354030659967595,0.7248360107409052,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-75.82994134950216,177216,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-4.935778816746618,20372,-26.354030659967595,0.7248360107409052,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-13.819396786914712,86786,-26.354030659967595,0.7248360107409052,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-23.576890502802204,103924,-26.354030659967595,0.7248360107409052,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
275.219208168276,218024,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,563782,-26.354030659967595,0.7248360107409052,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,305224,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.844761147486785,198488,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,86167,-26.354030659967595,0.7248360107409052,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,111195,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-2.902480010112828,234819,-26.354030659967595,0.7248360107409052,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
210.23550970048151,128536,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-14.436853075070818,56137,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5103603268798067,155882,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
67.88694812391954,492898,-26.354030659967595,0.7248360107409052,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-140.00556458864114,44784,-26.354030659967595,0.7248360107409052,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-46.324177470868825,130577,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30.53142158899718,45086,-26.354030659967595,0.7248360107409052,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
155.02755654022474,393530,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88.6873279035583,119262,-26.354030659967595,0.7248360107409052,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37.459416333428244,153999,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16.376359111708393,193723,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-76.07363944214553,301307,-26.354030659967595,0.7248360107409052,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-39.00959625889312,282152,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.13930961293264982,193960,-26.354030659967595,0.7248360107409052,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-62.51099588867306,186572,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.638294190516215,426472,-26.354030659967595,0.7248360107409052,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.682648928058983,59498,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-13.777535064435153,258491,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-51.36988296202237,52357,-26.354030659967595,0.7248360107409052,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,34819,-26.354030659967595,0.7248360107409052,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-242.98034840810902,167055,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
73.79928218993992,122122,-26.354030659967595,0.7248360107409052,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
194.27356444403037,166395,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.205494247598995,168696,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-21.74828360802211,82939,-26.354030659967595,0.7248360107409052,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16.376359111708393,57811,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17.022712562036343,51483,-26.354030659967595,0.7248360107409052,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-1011.1066456714688,428647,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-3.2747952378264724,108392,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-1.5969909445902104,46230,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-64.34289197884719,77632,-26.354030659967595,0.7248360107409052,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-76.43903522529517,38173,-26.354030659967595,0.7248360107409052,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,173479,-3.6321230484336504,0.017900626046758628,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,121146,-3.6321230484336504,0.017900626046758628,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,4482,-3.6321230484336504,0.017900626046758628,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
